datetime	web1 dynamic requests duration average	web1 dynamic requests duration min	web1 dynamic requests duration max
2011/01/25 00:43:00	4312.331	588	21686
2011/01/25 00:43:20	3124.115	498	18553
2011/01/25 00:43:40	2624.395	471	12253
2011/01/25 00:44:00	3064.528	727	13312
2011/01/25 00:44:20	3430.05	1023	14505
2011/01/25 00:44:40	2911.468	709	17771
2011/01/25 00:45:00	4210.779	517	22716
2011/01/25 00:45:20	3561.487	594	19500
2011/01/25 00:45:40	3805.72	534	19157
2011/01/25 00:46:00	3602.787	468	17553
2011/01/25 00:46:20	3569.631	702	17859
2011/01/25 00:46:40	3085.221	510	14679
2011/01/25 00:47:00	2894.61	766	13049
2011/01/25 00:47:20	3440.025	864	14963
2011/01/25 00:47:40	2901.217	696	15108
2011/01/25 00:48:00	4024.49	640	19663
2011/01/25 00:48:20	3395.438	482	18410
2011/01/25 00:48:40	3489.09	502	18520
2011/01/25 00:49:00	4246.539	504	20305
2011/01/25 00:49:20	3895.871	485	23097
2011/01/25 00:49:40	2808.54	620	12734
2011/01/25 00:50:00	2884.025	1019	13070
2011/01/25 00:50:20	3089.735	1023	14128
2011/01/25 00:50:40	3657.895	669	16405
2011/01/25 00:51:00	3705.6	779	20651
2011/01/25 00:51:20	3934.861	569	20153
2011/01/25 00:51:40	4289.593	685	20654
2011/01/25 00:52:00	4022.18	512	20237
2011/01/25 00:52:20	3520.994	495	18744
2011/01/25 00:52:40	3000.449	500	13976
2011/01/25 00:53:00	2553	757	12920
2011/01/25 00:53:20	3381.718	1023	13654
2011/01/25 00:53:40	3594.186	1019	22893
2011/01/25 00:54:00	3804.4	512	20954
2011/01/25 00:54:20	4205.006	468	22226
2011/01/25 00:54:40	3576.021	504	21785
2011/01/25 00:55:00	4226.112	454	23312
2011/01/25 00:55:20	4209.21	560	19864
2011/01/25 00:55:40	3413.174	484	15892
2011/01/25 00:56:00	2639.651	1019	12852
2011/01/25 00:56:20	3689.079	1022	14792
2011/01/25 00:56:40	3168.721	514	15323
2011/01/25 00:57:00	3505.926	658	22090
2011/01/25 00:57:20	3747.796	524	23739
2011/01/25 00:57:40	4277.62	549	22422
2011/01/25 00:58:00	3819.5	463	20658
2011/01/25 00:58:20	3775.714	474	21166
2011/01/25 00:58:40	2900.83	776	15437
2011/01/25 00:59:00	2780.153	627	13229
2011/01/25 00:59:20	3464.127	1023	14064
2011/01/25 00:59:40	3156.924	619	14150
2011/01/25 01:00:00	3586.87	953	25946
2011/01/25 01:00:20	3907.477	644	20636
2011/01/25 01:00:40	3916.558	669	21905
2011/01/25 01:01:00	3640.208	469	20956
2011/01/25 01:01:20	4258.762	506	20356
2011/01/25 01:01:40	3240.069	505	18648
2011/01/25 01:02:00	2598.093	700	12295
2011/01/25 01:02:20	3329.138	1023	14865
2011/01/25 01:02:40	3082.027	527	15020
2011/01/25 01:03:00	3627.861	834	18447
2011/01/25 01:03:20	3921.548	573	18887
2011/01/25 01:03:40	4271.981	1007	20362
2011/01/25 01:04:00	4150.884	573	21448
2011/01/25 01:04:20	4569.588	1003	31398
2011/01/25 01:04:40	4254.814	589	25430
2011/01/25 01:05:00	2828.774	1019	17471
2011/01/25 01:05:20	3497.827	1023	14920
2011/01/25 01:05:40	2720.653	496	14634
2011/01/25 01:06:00	4251.21	498	19757
2011/01/25 01:06:20	3493.688	582	18405
2011/01/25 01:06:40	4436.076	518	22966
2011/01/25 01:07:00	3762.351	514	23244
2011/01/25 01:07:20	3834.275	564	20799
2011/01/25 01:07:40	3623.509	1019	17848
2011/01/25 01:08:00	2992	741	12297
2011/01/25 01:08:20	3606.14	1022	15557
2011/01/25 01:08:40	3385.564	516	21290
2011/01/25 01:09:00	3452.084	532	19400
2011/01/25 01:09:20	3701.124	507	19154
2011/01/25 01:09:40	3726.533	559	21146
2011/01/25 01:10:00	4220.443	635	20827
2011/01/25 01:10:20	4381.238	497	21065
2011/01/25 01:10:40	3160.095	493	16990
2011/01/25 01:11:00	3105.885	878	12842
2011/01/25 01:11:20	3173.452	1023	14528
2011/01/25 01:11:40	3453.509	496	14757
2011/01/25 01:12:00	3503.623	636	18756
2011/01/25 01:12:20	3981.362	487	18597
2011/01/25 01:12:40	3448.059	468	21870
2011/01/25 01:13:00	4370.503	589	22702
2011/01/25 01:13:20	3605.484	900	19391
2011/01/25 01:13:40	2495.113	561	12110
2011/01/25 01:14:00	3926.585	588	19953
2011/01/25 01:14:20	3125.433	1022	14515
2011/01/25 01:14:40	3170.648	639	14330
2011/01/25 01:15:00	3771.427	721	21814
2011/01/25 01:15:20	4985.276	514	30925
2011/01/25 01:15:40	4419.542	622	24680
2011/01/25 01:16:00	4078.897	496	20968
2011/01/25 01:16:20	4786.671	499	24151
2011/01/25 01:16:40	3732.205	467	26919
2011/01/25 01:17:00	4141.586	888	22064
2011/01/25 01:17:20	3221.117	913	14941
2011/01/25 01:17:40	3066.69	627	15169
2011/01/25 01:18:00	3704.176	548	17588
2011/01/25 01:18:20	3582.673	537	20153
2011/01/25 01:18:40	4260.594	718	20729
2011/01/25 01:19:00	3572.365	457	20939
2011/01/25 01:19:20	3464.627	475	17600
2011/01/25 01:19:40	2704.756	644	11335
2011/01/25 01:20:00	3327.245	595	14072
2011/01/25 01:20:20	3016.391	811	14482
2011/01/25 01:20:40	3483.959	504	15671
2011/01/25 01:21:00	3803.681	489	22177
2011/01/25 01:21:20	3692.87	500	18540
2011/01/25 01:21:40	3548.748	488	19086
2011/01/25 01:22:00	4413.97	483	22240
2011/01/25 01:22:20	3178.333	730	20793
2011/01/25 01:22:40	3158.6	528	17785
2011/01/25 01:23:00	2954.147	645	16406
2011/01/25 01:23:20	3562.583	1022	19740
2011/01/25 01:23:40	3374.252	689	14806
2011/01/25 01:24:00	3275.952	787	18414
2011/01/25 01:24:20	3778.058	790	20912
2011/01/25 01:24:40	4316.779	616	21046
2011/01/25 01:25:00	3664.617	583	20851
2011/01/25 01:25:20	3562.774	608	19820
2011/01/25 01:25:40	3344.115	575	15344
2011/01/25 01:26:00	2971.449	818	17396
2011/01/25 01:26:20	3085.039	1023	15224
2011/01/25 01:26:40	3515.839	463	15574
2011/01/25 01:27:00	3675.673	614	17326
2011/01/25 01:27:20	4147.072	661	20942
2011/01/25 01:27:40	3983.89	892	21605
2011/01/25 01:28:00	4264.466	531	21284
2011/01/25 01:28:20	3556.318	606	19782
2011/01/25 01:28:40	2907.43	521	14135
2011/01/25 01:29:00	2847.506	1019	16677
2011/01/25 01:29:20	3359.041	1023	13644
2011/01/25 01:29:40	3210.527	731	15850
2011/01/25 01:30:00	3571.954	635	19365
2011/01/25 01:30:20	3773.744	488	20224
2011/01/25 01:30:40	3888.601	550	21121
2011/01/25 01:31:00	4253.654	584	22048
2011/01/25 01:31:20	4010.506	656	21442
2011/01/25 01:31:40	3975.04	731	20867
2011/01/25 01:32:00	2958.166	1018	17855
2011/01/25 01:32:20	3330.66	1018	16532
2011/01/25 01:32:40	3573.609	819	14155
2011/01/25 01:33:00	3520.186	599	18989
2011/01/25 01:33:20	3975.323	550	21222
2011/01/25 01:33:40	3681.456	554	20864
2011/01/25 01:34:00	4103.891	529	19608
2011/01/25 01:34:20	3810.556	935	19402
2011/01/25 01:34:40	3110.139	741	18661
2011/01/25 01:35:00	3069.124	920	13516
2011/01/25 01:35:20	3254.65	745	14273
2011/01/25 01:35:40	3250.192	505	14655
2011/01/25 01:36:00	3616.033	517	19497
2011/01/25 01:36:20	3588.067	795	19643
2011/01/25 01:36:40	3877.75	472	22121
2011/01/25 01:37:00	4246.006	662	21545
2011/01/25 01:37:20	3734.281	759	18380
2011/01/25 01:37:40	3309.632	1019	18819
2011/01/25 01:38:00	3327.639	958	17191
2011/01/25 01:38:20	3406.408	783	14466
2011/01/25 01:38:40	3775.611	718	20246
2011/01/25 01:39:00	3372.02	581	19097
2011/01/25 01:39:20	3993.34	602	21418
2011/01/25 01:39:40	3667.344	478	18942
2011/01/25 01:40:00	3669.904	519	18583
2011/01/25 01:40:20	4410.963	1019	19270
2011/01/25 01:40:40	3111.353	545	14846
2011/01/25 01:41:00	2993.929	624	12875
2011/01/25 01:41:20	2897.817	794	13417
2011/01/25 01:41:40	3236.272	528	14013
2011/01/25 01:42:00	3838.333	981	18454
2011/01/25 01:42:20	3712.559	566	22156
2011/01/25 01:42:40	3609.969	514	19930
2011/01/25 01:43:00	3626.444	490	21773
2011/01/25 01:43:20	4302.896	1016	19627
2011/01/25 01:43:40	3533.859	503	19133
2011/01/25 01:44:00	2748.045	1019	12544
2011/01/25 01:44:20	3558.869	999	15095
2011/01/25 01:44:40	3127.587	472	14981
2011/01/25 01:45:00	4139.766	532	23533
2011/01/25 01:45:20	3982.695	931	23316
2011/01/25 01:45:40	3726.383	526	20537
2011/01/25 01:46:00	3961.154	534	17843
2011/01/25 01:46:20	3384.362	1019	18681
2011/01/25 01:46:40	3991.048	475	24854
2011/01/25 01:47:00	2950.288	645	12154
2011/01/25 01:47:20	3231.438	768	15111
2011/01/25 01:47:40	3204.783	491	15502
2011/01/25 01:48:00	3038.059	480	19649
2011/01/25 01:48:20	3875.487	484	18940
2011/01/25 01:48:40	3626.147	482	19032
2011/01/25 01:49:00	4581.851	464	28525
2011/01/25 01:49:20	4403.944	1016	22764
2011/01/25 01:49:40	3031.769	691	14685
2011/01/25 01:50:00	3098.265	843	18637
2011/01/25 01:50:20	3094.958	759	15171
2011/01/25 01:50:40	3615.138	586	17111
2011/01/25 01:51:00	3994.79	487	26048
2011/01/25 01:51:20	3904.29	509	21186
2011/01/25 01:51:40	4165.188	507	19230
2011/01/25 01:52:00	3645.781	585	20091
2011/01/25 01:52:20	4349.82	481	25315
2011/01/25 01:52:40	4110.699	612	24588
2011/01/25 01:53:00	3217.476	914	15764
2011/01/25 01:53:20	3246.896	931	13896
2011/01/25 01:53:40	3295.892	607	13965
2011/01/25 01:54:00	3801.176	490	19036
2011/01/25 01:54:20	3286.007	564	18961
2011/01/25 01:54:40	3792.854	482	21546
2011/01/25 01:55:00	3896.591	629	21106
2011/01/25 01:55:20	3506.542	480	17646
2011/01/25 01:55:40	3289.844	813	14169
2011/01/25 01:56:00	2627.787	1022	11719
2011/01/25 01:56:20	3286.295	1022	17526
2011/01/25 01:56:40	3751.512	1019	15051
2011/01/25 01:57:00	2686.039	488	19076
2011/01/25 01:57:20	5557.191	481	33158
2011/01/25 01:57:40	5063.338	508	31843
2011/01/25 01:58:00	3914.503	476	21108
2011/01/25 01:58:20	4163.068	935	20724
2011/01/25 01:58:40	4283.904	1019	23518
2011/01/25 01:59:00	4347.082	1019	19359
2011/01/25 01:59:20	3594.343	1022	15498
2011/01/25 01:59:40	3346.652	478	14801
2011/01/25 02:00:00	4012.497	469	20768
2011/01/25 02:00:20	3771.622	605	21264
2011/01/25 02:00:40	4354.563	514	24210
2011/01/25 02:01:00	3515.601	527	22089
2011/01/25 02:01:20	4144.151	495	22349
2011/01/25 02:01:40	2992.428	782	12070
2011/01/25 02:02:00	2988.346	1018	17540
2011/01/25 02:02:20	3389.513	797	14589
2011/01/25 02:02:40	3550.899	788	17095
2011/01/25 02:03:00	3767.179	606	18958
2011/01/25 02:03:20	4233.669	591	20050
2011/01/25 02:03:40	3622.309	650	18202
2011/01/25 02:04:00	3668.438	492	21223
2011/01/25 02:04:20	3819.893	452	18911
2011/01/25 02:04:40	3949.516	622	20629
2011/01/25 02:05:00	3163.631	744	14556
2011/01/25 02:05:20	3389.75	1017	14787
2011/01/25 02:05:40	3462.706	666	14081
2011/01/25 02:06:00	3221.802	457	17918
2011/01/25 02:06:20	3489.222	483	19217
2011/01/25 02:06:40	3704.461	477	17885
2011/01/25 02:07:00	4244.242	964	19394
2011/01/25 02:07:20	3816.25	461	19605
2011/01/25 02:07:40	2876.809	516	14431
2011/01/25 02:08:00	2447.141	509	12351
2011/01/25 02:08:20	3510.932	968	13840
2011/01/25 02:08:40	3042.861	485	14923
2011/01/25 02:09:00	3548.027	540	17352
2011/01/25 02:09:20	3794.796	657	26101
2011/01/25 02:09:40	4087.5	599	22551
2011/01/25 02:10:00	3932.362	1019	20581
2011/01/25 02:10:20	4161.422	802	20739
2011/01/25 02:10:40	2782.497	748	13465
2011/01/25 02:11:00	2850.581	575	12031
2011/01/25 02:11:20	3659.222	1023	18962
2011/01/25 02:11:40	3571.679	740	16073
2011/01/25 02:12:00	3632.432	465	19991
2011/01/25 02:12:20	3747.302	471	21574
2011/01/25 02:12:40	3503.259	479	19861
2011/01/25 02:13:00	4490.888	540	21490
2011/01/25 02:13:20	3386.769	497	18234
2011/01/25 02:13:40	2609.167	466	13031
2011/01/25 02:14:00	3082.647	726	12465
2011/01/25 02:14:20	3252.416	938	13297
2011/01/25 02:14:40	2485.414	478	13019
2011/01/25 02:15:00	3616.912	490	18870
2011/01/25 02:15:20	3396.966	608	19688
2011/01/25 02:15:40	3987.61	527	18330
2011/01/25 02:16:00	3957	591	19174
2011/01/25 02:16:20	3902.897	573	18501
2011/01/25 02:16:40	2467.53	880	11707
2011/01/25 02:17:00	2760.778	653	12820
2011/01/25 02:17:20	3365.834	1023	14359
2011/01/25 02:17:40	3439.162	519	15147
2011/01/25 02:18:00	3432.273	494	21052
2011/01/25 02:18:20	4239.65	626	21483
2011/01/25 02:18:40	3912.178	760	21148
2011/01/25 02:19:00	3933.634	460	18646
2011/01/25 02:19:20	3524.378	599	18487
2011/01/25 02:19:40	2932.474	499	12308
2011/01/25 02:20:00	3001.771	581	17512
2011/01/25 02:20:20	3628.096	1023	15032
2011/01/25 02:20:40	3452.462	632	17612
2011/01/25 02:21:00	3695.153	543	20034
2011/01/25 02:21:20	4148.954	468	22433
2011/01/25 02:21:40	4028.355	903	20343
2011/01/25 02:22:00	3719.644	752	20417
2011/01/25 02:22:20	4421	1019	22060
2011/01/25 02:22:40	3435.044	519	15393
2011/01/25 02:23:00	3292.713	471	17859
2011/01/25 02:23:20	2995.324	854	15415
2011/01/25 02:23:40	3559.037	890	15182
2011/01/25 02:24:00	3148.551	506	17891
2011/01/25 02:24:20	4114.566	509	21249
2011/01/25 02:24:40	3823	479	19997
2011/01/25 02:25:00	4395.993	457	19894
2011/01/25 02:25:20	3885.154	546	21854
2011/01/25 02:25:40	2686.636	606	11920
2011/01/25 02:26:00	2799.939	608	11927
2011/01/25 02:26:20	3246.701	830	15269
2011/01/25 02:26:40	3195.535	499	15283
2011/01/25 02:27:00	3356.536	547	17718
2011/01/25 02:27:20	3733.703	516	20659
2011/01/25 02:27:40	4561.271	1016	21270
2011/01/25 02:28:00	3541.944	473	21362
2011/01/25 02:28:20	4192.273	661	23195
2011/01/25 02:28:40	3456.865	614	15773
2011/01/25 02:29:00	3588.631	721	17268
2011/01/25 02:29:20	2923.406	963	13435
2011/01/25 02:29:40	3334.274	806	15963
2011/01/25 02:30:00	3362.272	485	20835
2011/01/25 02:30:20	3857.786	589	18999
2011/01/25 02:30:40	3842.732	519	18693
2011/01/25 02:31:00	3827.392	512	24634
2011/01/25 02:31:20	4285.914	485	24901
2011/01/25 02:31:40	3206.739	500	15517
2011/01/25 02:32:00	3299.399	487	21749
2011/01/25 02:32:20	3555.372	1007	19120
2011/01/25 02:32:40	3568.842	1023	14820
2011/01/25 02:33:00	2867.748	458	17278
2011/01/25 02:33:20	4623.356	504	25619
2011/01/25 02:33:40	3986.647	737	23238
2011/01/25 02:34:00	4016.027	555	20276
2011/01/25 02:34:20	4063.7	544	19940
2011/01/25 02:34:40	3708.125	568	20093
2011/01/25 02:35:00	3336.166	502	18468
2011/01/25 02:35:20	2970.706	905	13813
2011/01/25 02:35:40	3456.369	512	14552
2011/01/25 02:36:00	3105.843	537	17812
2011/01/25 02:36:20	4012.19	508	21061
2011/01/25 02:36:40	3788.845	642	17308
2011/01/25 02:37:00	3430.633	822	21401
2011/01/25 02:37:20	4416.789	509	24322
2011/01/25 02:37:40	3191.412	504	18294
2011/01/25 02:38:00	2805.274	949	12526
2011/01/25 02:38:20	3554.267	794	14071
2011/01/25 02:38:40	3127.305	670	15062
2011/01/25 02:39:00	3721.346	716	19533
2011/01/25 02:39:20	3332.717	482	20627
2011/01/25 02:39:40	4995.382	554	23846
2011/01/25 02:40:00	4082.428	510	21589
2011/01/25 02:40:20	3948.144	512	21440
2011/01/25 02:40:40	3144.533	478	13964
2011/01/25 02:41:00	2879.55	502	18153
2011/01/25 02:41:20	3631.9	1023	14789
2011/01/25 02:41:40	3498.782	1020	14498
2011/01/25 02:42:00	3348.93	582	16874
2011/01/25 02:42:20	3583.469	500	17646
2011/01/25 02:42:40	3513.506	609	17330
2011/01/25 02:43:00	3738.158	513	20608
2011/01/25 02:43:20	3401.648	501	19821
2011/01/25 02:43:40	2729.307	480	14672
2011/01/25 02:44:00	3982.411	471	17853
2011/01/25 02:44:20	3019.59	1023	15824
2011/01/25 02:44:40	3346.491	620	14379
2011/01/25 02:45:00	3598.101	567	17814
2011/01/25 02:45:20	3569.459	660	20194
2011/01/25 02:45:40	3405.906	495	20187
2011/01/25 02:46:00	4559.945	527	23438
2011/01/25 02:46:20	3802.782	586	19537
2011/01/25 02:46:40	3007.471	538	14827
2011/01/25 02:47:00	3115.885	518	12538
2011/01/25 02:47:20	3348.064	1013	14710
2011/01/25 02:47:40	3182.506	880	14181
2011/01/25 02:48:00	3527.54	485	18881
2011/01/25 02:48:20	3375.12	734	18143
2011/01/25 02:48:40	4016.817	491	22845
2011/01/25 02:49:00	3915.491	510	21541
2011/01/25 02:49:20	3598.059	638	19829
2011/01/25 02:49:40	2451.639	505	12133
2011/01/25 02:50:00	3085.094	862	16671
2011/01/25 02:50:20	3545.352	1019	14707
2011/01/25 02:50:40	3127.993	727	14546
2011/01/25 02:51:00	4274.421	643	23154
2011/01/25 02:51:20	3943.525	589	21432
2011/01/25 02:51:40	3815.87	492	19974
2011/01/25 02:52:00	3238.11	508	18839
2011/01/25 02:52:20	4117.659	534	20403
2011/01/25 02:52:40	3187.72	468	17313
2011/01/25 02:53:00	3425.244	703	13927
2011/01/25 02:53:20	2853.077	1023	13394
2011/01/25 02:53:40	3470.032	826	14911
2011/01/25 02:54:00	3937.625	465	19860
2011/01/25 02:54:20	3225.084	493	23041
2011/01/25 02:54:40	4513.203	524	21636
2011/01/25 02:55:00	3652.673	600	20752
2011/01/25 02:55:20	3909.479	497	20883
2011/01/25 02:55:40	3329.618	483	17899
2011/01/25 02:56:00	3106.239	677	12994
2011/01/25 02:56:20	3281.655	1022	14782
2011/01/25 02:56:40	3035.902	915	16028
2011/01/25 02:57:00	3728.968	653	18929
2011/01/25 02:57:20	3628.962	1018	20136
2011/01/25 02:57:40	3770.287	546	18690
2011/01/25 02:58:00	3605.828	533	18438
2011/01/25 02:58:20	3118.909	519	16851
2011/01/25 02:58:40	2729.226	504	11701
2011/01/25 02:59:00	3062.764	748	16970
2011/01/25 02:59:20	3318.139	1023	14674
2011/01/25 02:59:40	3809.39	1021	21284
2011/01/25 03:00:00	3559.288	502	18956
2011/01/25 03:00:20	4552.624	600	23980
2011/01/25 03:00:40	3874.592	771	21252
2011/01/25 03:01:00	3866.691	446	19478
2011/01/25 03:01:20	3866.748	469	20756
2011/01/25 03:01:40	3894.212	1019	20102
2011/01/25 03:02:00	3459.34	1013	16205
2011/01/25 03:02:20	3050.43	1022	15236
2011/01/25 03:02:40	3448.261	499	15228
2011/01/25 03:03:00	3947.159	786	18654
2011/01/25 03:03:20	3853.443	527	20017
2011/01/25 03:03:40	3898.039	472	22184
2011/01/25 03:04:00	3916.113	510	21358
2011/01/25 03:04:20	3868.821	466	22125
2011/01/25 03:04:40	3956.074	505	20691
2011/01/25 03:05:00	3065.149	618	12692
2011/01/25 03:05:20	2773.375	1022	14245
2011/01/25 03:05:40	3657.903	496	16396
2011/01/25 03:06:00	3300.665	483	18106
2011/01/25 03:06:20	3764.804	628	20159
2011/01/25 03:06:40	3929.739	493	20051
2011/01/25 03:07:00	3936.632	518	19442
2011/01/25 03:07:20	3633.013	538	24033
2011/01/25 03:07:40	4518.284	513	30646
2011/01/25 03:08:00	2983.338	506	13854
2011/01/25 03:08:20	3154.391	1018	13995
2011/01/25 03:08:40	2968.826	724	13024
2011/01/25 03:09:00	3659.389	506	17438
2011/01/25 03:09:20	3876.95	469	20650
2011/01/25 03:09:40	3854.342	465	23670
2011/01/25 03:10:00	4601.711	992	21638
